name	logg	Teff	mh	cto	logkzz	PH3	Radius_pc	SpT	f_F062	f_F087	f_F106	f_F129	f_F158	f_F184	f_F146	f_F213
spectra_logzz_7.0_teff_900.0_grav_178.0_mh_1.0_co_0.5.nc	4.250420002308894	900.0	1.0	0.5	7.0	chemeq	2.7585205972005576e-09	T7	2.9269855045793997e+18	9.539540031711355e+20	1.2809460907499718e+22	1.9131213983759114e+22	3.2429690341191043e+22	1.8276331914288442e+22	1.8001216686109732e+22	4.788974803565012e+22
spectra_logzz_4.0_teff_900.0_grav_316.0_mh_1.0_co_2.5.nc	4.4996870826184034	900.0	1.0	2.5	4.0	chemeq	2.5420161573377003e-09	T7	5.656256312294616e+18	3.8519915451505993e+21	2.022858542397958e+22	2.8043860761286315e+22	3.0073400482760885e+22	2.6191235180068885e+22	2.562881679106604e+22	4.392156841122652e+22
spectra_logzz_7.0_teff_900.0_grav_562.0_mh_1.0_co_2.5.nc	4.749736315569061	900.0	1.0	2.5	7.0	chemeq	2.3231849323589823e-09	T7	6.37239153562146e+18	3.1303600812144135e+21	1.7587490215839698e+22	3.1131128533015712e+22	3.0080237336617198e+22	2.6484147383361755e+22	2.5623916981308013e+22	4.2749460368574976e+22
spectra_logzz_2.0_teff_950.0_grav_17.0_mh_1.0_co_1.0.nc	3.230448921378274	950.0	1.0	1.0	2.0	chemeq	3.5424390872285552e-09	T6	5.77586756638846e+18	2.7868044056851293e+21	2.2245765351142414e+22	2.9691107048457394e+22	3.4508220482399762e+22	2.660071001201216e+22	2.4770344989997603e+22	5.098510587415202e+22
spectra_logzz_8.0_teff_900.0_grav_56.0_mh_1.0_co_1.5.nc	3.7481880270062002	900.0	1.0	1.5	8.0	chemeq	3.129368357736268e-09	T7	2.0641820371198108e+18	8.747009156573241e+20	1.5311048506424932e+22	3.4291508802228406e+22	3.0928879752490777e+22	2.1291076455908095e+22	2.2556610279373867e+22	3.6356808281794527e+22
spectra_logzz_4.0_teff_900.0_grav_100.0_mh_1.0_co_1.0.nc	4.0	900.0	1.0	1.0	4.0	chemeq	2.961537124867255e-09	T7	3.524227337643739e+18	1.3907140003531658e+21	1.8422836906420402e+22	2.882172685592364e+22	3.061147893846664e+22	1.913832458776502e+22	2.1835573894714315e+22	4.165933540973546e+22
spectra_logzz_8.0_teff_950.0_grav_316.0_mh_1.0_co_1.5.nc	4.4996870826184034	950.0	1.0	1.5	8.0	chemeq	2.564571969347208e-09	T6	4.078797865863533e+18	1.769311386385301e+21	2.1275261886903852e+22	5.556545895242086e+22	4.588202710355281e+22	2.7543947670590117e+22	3.3931673722210975e+22	4.562335218251311e+22
spectra_logzz_4.0_teff_900.0_grav_56.0_mh_1.0_co_0.5.nc	3.7481880270062002	900.0	1.0	0.5	4.0	chemeq	3.129368357736268e-09	T7	4.1521028479488415e+18	1.1266323729170589e+21	1.456850467948112e+22	1.8804350635993014e+22	2.9439645408241927e+22	1.8614982429169783e+22	1.771255385499439e+22	4.715548052573042e+22
spectra_logzz_7.0_teff_950.0_grav_3160.0_mh_1.0_co_2.5.nc	5.4996870826184034	950.0	1.0	2.5	7.0	chemeq	1.6955285326918878e-09	T6	1.1128832354456386e+19	3.6517904759566537e+21	2.142488932248845e+22	5.117770049036471e+22	4.12769657269895e+22	3.149518818771598e+22	3.4977752513038713e+22	5.2200178240355e+22
spectra_logzz_9.0_teff_900.0_grav_562.0_mh_1.0_co_1.5.nc	4.749736315569061	900.0	1.0	1.5	9.0	chemeq	2.3231849323589823e-09	T7	3.346248028926631e+18	1.2920104315316315e+21	1.4437396121343433e+22	4.566441121354508e+22	3.6750440530510126e+22	2.0281697943962534e+22	2.668797769615327e+22	3.38846857101818e+22
