name	logg	Teff	mh	cto	logkzz	PH3	Radius_pc	SpT	f_F098M	f_F105W	f_F110W	f_F125W	f_F140W	f_F160W	f_F300X	f_F350LP	f_F435W	f_F475W	f_F475X	f_F555W	f_F600LP	f_F606W	f_F625W	f_F775W	f_F814W	f_F850LP
spectra_logzz_4.0_teff_350.0_grav_316.0_mh_0.7_co_2.5.nc	4.4996870826184034	350.0	0.7	2.5	4.0	chemeq	2.3006696737335265e-09	Y1	-24.223111028734902	-24.125566814609684	-24.72863122310742	-24.899442421801094	-25.045609619735842	-24.286987899996813	nan	-20.21087285686999	nan	nan	-16.61040914363453	-14.20007425794055	-20.849689778054028	-18.588510308767344	-18.611577365823198	-21.041542556115566	-21.259487713775506	-22.404725703636707
spectra_logzz_4.0_teff_400.0_grav_178.0_mh_0.7_co_1.0.nc	4.250420002308894	400.0	0.7	1.0	4.0	chemeq	2.496882180727918e-09	Y1	-25.368819323566726	-25.202547045814498	-25.805485645196814	-25.9798571351094	-26.118494639281977	-25.39499752980794	nan	-21.079950953833723	nan	nan	-16.26613640687843	-13.891845102978344	-21.724025327650043	-18.314936272157894	-18.317042245279204	-21.19345402028227	-21.96948346754577	-23.570602161324096
spectra_logzz_7.0_teff_350.0_grav_562.0_mh_0.7_co_2.5.nc	4.749736315569061	350.0	0.7	2.5	7.0	chemeq	2.1247019366512514e-09	Y1	-24.890250905871845	-24.782841086047135	-25.432215508031767	-25.62797450128169	-25.745728617686467	-24.925565139538904	nan	-20.774249745217876	nan	nan	-16.72877064582921	-14.571610979413144	-21.41578690985132	-18.668894661330175	-18.68990110313147	-21.288183063090244	-21.759608687671935	-23.125864742762545
spectra_logzz_2.0_teff_375.0_grav_31.0_mh_0.7_co_2.5.nc	3.4913616938342726	375.0	0.7	2.5	2.0	chemeq	2.7881012751442796e-09	Y1	-23.308161637636267	-23.262323930515436	-23.85770590399904	-24.0216635562978	-24.249355970324288	-23.635102283447942	nan	-19.009789142919377	nan	nan	-15.71031282383121	-13.183103271931387	-19.648221849944015	-17.728384675970105	-17.76523246991449	-19.97863390280558	-19.968543499705806	-21.162764718378963
spectra_logzz_7.0_teff_400.0_grav_562.0_mh_0.7_co_2.5.nc	4.749736315569061	400.0	0.7	2.5	7.0	chemeq	2.151767098731521e-09	Y1	-25.893110059079923	-25.79408633078213	-26.640827639194395	-26.922952159304096	-27.053698755981486	-26.266586963146764	nan	-21.894517168403834	nan	nan	-17.164941609676546	-14.718542098534094	-22.53831776757546	-19.218548806778493	-19.20679491043359	-22.134494384745246	-22.838588575617063	-24.294960061875848
spectra_logzz_7.0_teff_375.0_grav_1000.0_mh_0.7_co_1.5.nc	5.0	375.0	0.7	1.5	7.0	chemeq	1.95330627857389e-09	Y1	-25.81451609924019	-25.653674562037953	-26.3218712712953	-26.530052267393792	-26.65040475904003	-25.90092977691587	nan	-21.755366997024222	nan	nan	-17.10990561154415	-14.933754277032818	-22.399529476934248	-19.061685204179096	-19.076855743550734	-21.805547793188033	-22.658616783681644	-24.201571853157034
spectra_logzz_4.0_teff_350.0_grav_178.0_mh_0.7_co_1.0.nc	4.250420002308894	350.0	0.7	1.0	4.0	chemeq	2.456282575911226e-09	Y1	-24.125127095911154	-23.962221153581662	-24.482808342904335	-24.610164549031317	-24.72753454971346	-23.958463087581343	nan	-20.143233072920225	nan	nan	-16.16356994219833	-13.689187308608652	-20.78318639024164	-18.182974905556335	-18.20855621170599	-20.709969083749776	-21.200322802288866	-22.461915410980453
spectra_logzz_2.0_teff_350.0_grav_1780.0_mh_0.7_co_0.5.nc	5.250420002308894	350.0	0.7	0.5	2.0	chemeq	1.7683375191843065e-09	Y1	-24.619279486120373	-24.416366467824197	-24.84893736351433	-24.929304623929625	-25.034434025020808	-24.526359684258786	nan	-21.259961137446634	nan	nan	-17.268412831284163	-15.134852231606963	-21.90021961829416	-19.087046393849423	-19.12826490603153	-21.578606378413042	-22.365330315132635	-23.545421162033627
spectra_logzz_4.0_teff_400.0_grav_316.0_mh_0.7_co_2.5.nc	4.4996870826184034	400.0	0.7	2.5	4.0	chemeq	2.3367587796894347e-09	Y1	-25.45475494449099	-25.34982589001492	-25.978155291053056	-26.164759210546688	-26.355975134672864	-25.69350934962664	nan	-21.239185621586298	nan	nan	-16.71983688584549	-14.255759894901843	-21.881935440317896	-18.7879042383413	-18.779532544804937	-21.645858899841564	-22.202561344967386	-23.65632500136133
spectra_logzz_9.0_teff_400.0_grav_562.0_mh_0.7_co_1.5.nc	4.749736315569061	400.0	0.7	1.5	9.0	chemeq	2.151767098731521e-09	Y1	-26.01917714611176	-25.87420324835938	-26.750369025499182	-27.045653200046033	-27.108974509486792	-26.226577192509787	nan	-22.045075958093808	nan	nan	-17.089356725402258	-14.695807758329039	-22.690071654167795	-19.08598652860622	-19.08581907576139	-22.013215239311503	-22.92117487587606	-24.483582757373988
spectra_logzz_2.0_teff_350.0_grav_562.0_mh_0.7_co_1.0.nc	4.749736315569061	350.0	0.7	1.0	2.0	chemeq	2.1247019366512514e-09	Y1	-24.395605858225167	-24.232761709925185	-24.70165568729901	-24.799405755454174	-24.90122517702915	-24.148078601419453	nan	-20.5642358376589	nan	nan	-16.589685863151566	-14.279386193131309	-21.20458611018841	-18.52481154747872	-18.561980685984096	-20.9762304826427	-21.628332978376818	-22.89954408620995
spectra_logzz_9.0_teff_350.0_grav_1000.0_mh_0.7_co_0.5.nc	5.0	350.0	0.7	0.5	9.0	chemeq	1.944284083484892e-09	Y1	-25.357420393212067	-25.128943104152757	-25.599794756352573	-25.706278864501975	-25.804611100054352	-25.260458590361786	nan	-21.60074071174883	nan	nan	-17.016921500739834	-14.686139870769772	-22.243666327106062	-18.966393879880236	-18.99306209486633	-21.55833896929817	-22.599067469905027	-24.02088950986164
spectra_logzz_4.0_teff_400.0_grav_100.0_mh_0.7_co_1.0.nc	4.0	400.0	0.7	1.0	4.0	chemeq	2.6277157424614614e-09	Y1	-25.023122250642324	-24.877013570425547	-25.534572323548932	-25.734889824121886	-25.882942426619252	-25.166562525764064	nan	-20.717233987852676	nan	nan	-16.280683212127173	-14.180325853808448	-21.360510415937824	-18.171030288738507	-18.192067009565587	-21.019568328224196	-21.621073313100908	-23.165845273468413
