name	logg	Teff	mh	cto	logkzz	PH3	Radius_pc	SpT	f_F070W	f_F090W	f_F115W	f_F150W	f_F200W	f_F277W	f_F300M	f_F356W	f_F410M	f_F444W	f_F480M
spectra_logzz_8.0_teff_350.0_grav_3160.0_mh_-0.5_co_1.5.nc	5.4996870826184034	350.0	-0.5	1.5	8.0	chemeq	1.6411587175579246e-09	Y1	-18.83153624491784	-23.667088578495324	-23.343382080716275	-24.005305681815486	-20.066719143189008	-23.311912210347632	-24.34580685194934	-27.514771948148216	-29.70117374306404	-29.819782616316353	-29.580185095282914
spectra_logzz_9.0_teff_375.0_grav_100.0_mh_-0.5_co_0.5.nc	4.0	375.0	-0.5	0.5	9.0	chemeq	2.5803491179107245e-09	Y1	-18.076710111084974	-23.21990126269685	-24.813406321398006	-24.85687341072249	-21.68643768706258	-24.242108880981114	-25.264064279574846	-28.006615787950032	-29.996729920656513	-29.843870928976248	-29.414604384501512
spectra_logzz_8.0_teff_350.0_grav_17.0_mh_-0.5_co_1.0.nc	3.230448921378274	350.0	-0.5	1.0	8.0	chemeq	2.7612423808767615e-09	Y1	-16.980411578115532	-21.688063569904543	-24.104237842572424	-23.88946065122718	-20.821547010504183	-23.963180654680336	-24.936028086891724	-26.662774773042436	-29.204300944577653	-29.25361696778471	-29.070052162419138
spectra_logzz_7.0_teff_375.0_grav_56.0_mh_-0.5_co_0.5.nc	3.7481880270062002	375.0	-0.5	0.5	7.0	chemeq	2.6664601277885304e-09	Y1	-17.70155026427387	-23.01631147202287	-24.712790767830818	-24.664874678340333	-21.537731580068744	-24.173946184185446	-25.18444437059489	-27.75641359740255	-29.825868789520595	-29.855541753330122	-29.693738096006427
spectra_logzz_2.0_teff_400.0_grav_3160.0_mh_-0.5_co_1.0.nc	5.4996870826184034	400.0	-0.5	1.0	2.0	chemeq	1.6471128660481493e-09	Y1	-19.17772553774102	-24.533384358955292	-24.823051826556544	-25.268344199372205	-21.694862305915535	-24.42756675436189	-25.455040109798027	-28.540638954008976	-30.383798336204702	-30.390320415774607	-30.090328928008237
spectra_logzz_2.0_teff_375.0_grav_178.0_mh_-0.5_co_0.5.nc	4.250420002308894	375.0	-0.5	0.5	2.0	chemeq	2.460794094922004e-09	Y1	-17.94349908349094	-23.358630900597806	-24.51671614330806	-24.563945381697998	-21.392030611497123	-23.748040764656324	-24.780660255883006	-27.98244241771583	-29.905761053742623	-30.020595623726976	-29.894137391511514
spectra_logzz_2.0_teff_350.0_grav_3160.0_mh_-0.5_co_0.5.nc	5.4996870826184034	350.0	-0.5	0.5	2.0	chemeq	1.6411587175579246e-09	Y1	-18.575997767061658	-23.545566613577684	-22.761883580424396	-23.75512295569396	-19.79158483588462	-23.17096762066015	-24.27992781954546	-28.31170479030265	-29.90645989558323	-29.8467486159226	-29.448954469224986
spectra_logzz_7.0_teff_350.0_grav_100.0_mh_-0.5_co_1.5.nc	4.0	350.0	-0.5	1.5	7.0	chemeq	2.5600491448250036e-09	Y1	-17.939027313657252	-22.60427369518625	-24.247623428954757	-24.128852559419144	-20.71133178337757	-23.65084031927771	-24.633153774882366	-26.681289229644527	-29.30043204275922	-29.48265982416655	-29.41792765449617
spectra_logzz_8.0_teff_400.0_grav_100.0_mh_-0.5_co_1.0.nc	4.0	400.0	-0.5	1.0	8.0	chemeq	2.602904629265472e-09	Y1	-18.20696544407383	-23.882992362991235	-25.856591547554107	-25.521714722474798	-22.685633515771002	-24.995098160582405	-25.95107078442734	-27.846021249433115	-30.093785710281814	-29.989725559687642	-29.631426779444112
spectra_logzz_2.0_teff_400.0_grav_31.0_mh_-0.5_co_1.0.nc	3.4913616938342726	400.0	-0.5	1.0	2.0	chemeq	2.7536332356094764e-09	Y1	-17.45527794926396	-22.897685589172884	-25.29587178951865	-24.78640233621808	-22.238709453114176	-24.61849941075654	-25.5552836310652	-27.31980608278377	-29.687777532836805	-30.023312151697915	-30.137490661769316
spectra_logzz_9.0_teff_350.0_grav_31.0_mh_-0.5_co_1.5.nc	3.4913616938342726	350.0	-0.5	1.5	9.0	chemeq	2.690133022915256e-09	Y1	-17.23085657146526	-22.111345014653455	-24.39503221325688	-24.145692264615317	-20.988616846009165	-24.02486597517034	-24.98648707056147	-26.52919150563437	-29.19951863242429	-29.158791283736075	-28.772478314825058
spectra_logzz_8.0_teff_375.0_grav_100.0_mh_-0.5_co_1.0.nc	4.0	375.0	-0.5	1.0	8.0	chemeq	2.5803491179107245e-09	Y1	-18.14596174807439	-23.297087581361144	-25.06966611123521	-24.85886451113	-21.746281069419787	-24.33985261358435	-25.316144080239955	-27.459021473480846	-29.78241317583523	-29.754384077020337	-29.484401913152553
spectra_logzz_9.0_teff_400.0_grav_1780.0_mh_-0.5_co_1.0.nc	5.250420002308894	400.0	-0.5	1.0	9.0	chemeq	1.8089376032802054e-09	Y1	-18.776078830371453	-24.433085820640827	-25.21138470888576	-25.412329047321997	-22.036971672749164	-24.526633322785177	-25.543331459779637	-28.489851740704506	-30.396829388796675	-30.27989457425046	-29.856841607932786
spectra_logzz_2.0_teff_400.0_grav_178.0_mh_-0.5_co_0.5.nc	4.250420002308894	400.0	-0.5	0.5	2.0	chemeq	2.476582576592361e-09	Y1	-18.15433443034913	-23.72619926483445	-25.3043517607761	-25.186177039573902	-22.253174935562605	-24.390360501320036	-25.397621989723888	-28.339069081363107	-30.212049112269824	-30.28739398580076	-30.143410001312866
spectra_logzz_4.0_teff_375.0_grav_1000.0_mh_-0.5_co_0.5.nc	5.0	375.0	-0.5	0.5	4.0	chemeq	1.9736061434938984e-09	Y1	-18.350456592977093	-23.718677648785473	-24.11512441237028	-24.575356393206153	-21.04858383468934	-23.64084717805793	-24.716734788838057	-28.41097660860953	-30.123132282374968	-30.115300051441917	-29.817018425483678
