name	logg	Teff	mh	cto	logkzz	PH3	Radius_pc	SpT	f_F062	f_F087	f_F106	f_F129	f_F158	f_F184	f_F146	f_F213
spectra_logzz_2.0_teff_1900.0_grav_17.0_mh_-0.5_co_1.0.nc	3.230448921378274	1900.0	-0.5	1.0	2.0	chemeq	4.3753663210356054e-09	L3	5.600872581652654e+21	1.370461498633699e+23	5.1306465308621224e+23	7.473909171479333e+23	7.668316181256651e+23	7.301957205041048e+23	5.753219690581754e+23	9.218454769650709e+23
spectra_logzz_9.0_teff_2100.0_grav_100.0_mh_-0.5_co_0.5.nc	4.0	2100.0	-0.5	0.5	9.0	chemeq	3.923971741014718e-09	L1	1.6714876914497822e+22	3.027847723912067e+23	8.806634420082875e+23	1.1774674339000464e+24	1.168900039415675e+24	1.0633139932114047e+24	9.000931022967605e+23	1.2906283558743603e+24
spectra_logzz_7.0_teff_2100.0_grav_178.0_mh_-0.5_co_1.0.nc	4.250420002308894	2100.0	-0.5	1.0	7.0	chemeq	3.6679405618121617e-09	L1	1.4039830911766829e+22	2.9089636067226502e+23	8.539992269114653e+23	1.2294295786276394e+24	1.2369785304256936e+24	1.0763922453401003e+24	9.211219826935867e+23	1.263961003222659e+24
spectra_logzz_8.0_teff_1900.0_grav_100.0_mh_-0.5_co_0.5.nc	4.0	1900.0	-0.5	0.5	8.0	chemeq	3.597602201062861e-09	L3	7.464273485862648e+21	1.7400973180058022e+23	5.515539547632904e+23	7.854912697500669e+23	7.746006059946823e+23	6.734063645665241e+23	5.869298461697517e+23	8.611444043755553e+23
spectra_logzz_7.0_teff_1900.0_grav_1780.0_mh_-0.5_co_0.5.nc	5.250420002308894	1900.0	-0.5	0.5	7.0	chemeq	2.142751836929802e-09	L3	7.603030268695311e+21	2.040989081410292e+23	5.512911249048489e+23	8.668190998873608e+23	8.495213564351422e+23	6.198208898842674e+23	6.13759778316425e+23	7.116757511766412e+23
spectra_logzz_2.0_teff_2000.0_grav_100.0_mh_-0.5_co_2.5.nc	4.0	2000.0	-0.5	2.5	2.0	chemeq	3.6991019496431088e-09	L2	5.994992801168013e+21	2.1383850545391244e+23	5.909346385278136e+23	1.2063636058464732e+24	1.2773567136490953e+24	9.390156237409629e+23	8.403136691663616e+23	7.521111797173366e+23
spectra_logzz_4.0_teff_2100.0_grav_562.0_mh_-0.5_co_1.5.nc	4.749736315569061	2100.0	-0.5	1.5	4.0	chemeq	3.1574408355040904e-09	L1	1.126907513554918e+22	2.767280589674561e+23	7.888194039821403e+23	1.3059053781118349e+24	1.3732573906073244e+24	1.1004636159468637e+24	9.540053749002642e+23	1.1444123641199686e+24
spectra_logzz_9.0_teff_2100.0_grav_100.0_mh_-0.5_co_1.0.nc	4.0	2100.0	-0.5	1.0	9.0	chemeq	3.923971741014718e-09	L1	1.3706550294623994e+22	2.7917024930926476e+23	8.474253990238788e+23	1.2010589758654014e+24	1.2160689675572413e+24	1.0923223156291166e+24	9.111364538441866e+23	1.2951062414906376e+24
spectra_logzz_4.0_teff_1900.0_grav_3160.0_mh_-0.5_co_0.5.nc	5.4996870826184034	1900.0	-0.5	0.5	4.0	chemeq	1.87916281694142e-09	L3	7.409627799198315e+21	2.0099217577282205e+23	5.438925329601897e+23	8.839350950497223e+23	8.706487676464644e+23	6.233876026574717e+23	6.209587824407574e+23	6.744820744660188e+23
spectra_logzz_2.0_teff_1900.0_grav_1780.0_mh_-0.5_co_0.5.nc	5.250420002308894	1900.0	-0.5	0.5	2.0	chemeq	2.142751836929802e-09	L3	7.596003511358721e+21	2.0460354372906555e+23	5.538313857044287e+23	8.758588709121859e+23	8.57634060400161e+23	6.35541509913933e+23	6.206209670403674e+23	7.116172208282153e+23
