name	logg	Teff	mh	cto	logkzz	PH3	Radius_pc	SpT	f_F062	f_F087	f_F106	f_F129	f_F158	f_F184	f_F146	f_F213
spectra_logzz_8.0_teff_425.0_grav_562.0_mh_0.7_co_2.5.nc	4.749736315569061	425.0	0.7	2.5	8.0	chemeq	2.160789162530231e-09	Y1	-19.882806914299533	-24.141970079259103	-26.41329886283604	-27.41144586618781	-26.456689465886555	-24.05814222680217	-26.66090048890607	-26.226318393252207
spectra_logzz_9.0_teff_425.0_grav_100.0_mh_0.7_co_2.5.nc	4.0	425.0	0.7	2.5	9.0	chemeq	2.6480156630310667e-09	Y1	-19.43002419912316	-23.558158795702962	-25.837814524584275	-26.970359639558954	-25.9834058713256	-24.235076735905324	-26.200883622467117	-26.05656557039963
spectra_logzz_8.0_teff_475.0_grav_3160.0_mh_0.7_co_0.5.nc	5.4996870826184034	475.0	0.7	0.5	8.0	chemeq	1.6274218190522766e-09	Y0	-20.398629409885995	-24.8459043400694	-27.114479068679994	-28.264481294835868	-27.60290254308328	-25.773675700585933	-27.542658144678725	-26.711614765415483
spectra_logzz_8.0_teff_425.0_grav_178.0_mh_0.7_co_0.5.nc	4.250420002308894	425.0	0.7	0.5	8.0	chemeq	2.510415084742162e-09	Y1	-18.95528613744251	-23.30595012969286	-26.01894136737367	-26.88556936731026	-26.24122765666393	-24.40086916505287	-26.235403714799144	-26.002155840001784
spectra_logzz_7.0_teff_425.0_grav_100.0_mh_0.7_co_1.5.nc	4.0	425.0	0.7	1.5	7.0	chemeq	2.6480156630310667e-09	Y1	-19.254001075839586	-23.119178588599873	-25.732740322797614	-26.718184782243902	-25.743396252193314	-23.60739843933081	-25.969160104429935	-25.9146011255783
spectra_logzz_9.0_teff_425.0_grav_316.0_mh_0.7_co_1.0.nc	4.4996870826184034	425.0	0.7	1.0	9.0	chemeq	2.3480366679699995e-09	Y1	-19.34009016960284	-23.769685310746908	-26.292167892765487	-27.282722319095676	-26.330435729736042	-24.15116541920716	-26.525509833775093	-26.065890832885657
spectra_logzz_8.0_teff_475.0_grav_562.0_mh_0.7_co_1.0.nc	4.749736315569061	475.0	0.7	1.0	8.0	chemeq	2.1788339308242573e-09	Y0	-19.861120470615862	-24.59565699825742	-27.040257957575097	-28.174017956992834	-27.317515719397402	-25.380879980559964	-27.41110807580732	-27.089515653407908
spectra_logzz_2.0_teff_450.0_grav_17.0_mh_0.7_co_1.5.nc	3.230448921378274	450.0	0.7	1.5	2.0	chemeq	2.97645153445339e-09	Y0	-18.750948497408118	-22.162809440762956	-25.28759929459167	-25.990830388028908	-25.32500802627544	-23.75711742171666	-25.41107828838032	-26.085996961730572
spectra_logzz_7.0_teff_425.0_grav_1000.0_mh_0.7_co_1.0.nc	5.0	425.0	0.7	1.0	7.0	chemeq	1.9713506424938285e-09	Y1	-19.78754697797244	-23.872564375613486	-26.419780188728048	-27.477046319263096	-26.593212333951392	-23.914753176404616	-26.720127561549337	-26.106328072046182
spectra_logzz_8.0_teff_425.0_grav_178.0_mh_0.7_co_1.0.nc	4.250420002308894	425.0	0.7	1.0	8.0	chemeq	2.510415084742162e-09	Y1	-19.10638626334347	-23.377282037071936	-26.102779538323276	-27.06251330756629	-26.112573126899257	-23.89920426444663	-26.317256239081395	-26.109478259369123
