name	logg	Teff	mh	cto	logkzz	PH3	Radius_pc	SpT	f_F098M	f_F105W	f_F110W	f_F125W	f_F140W	f_F160W	f_F300X	f_F350LP	f_F435W	f_F475W	f_F475X	f_F555W	f_F600LP	f_F606W	f_F625W	f_F775W	f_F814W	f_F850LP
spectra_logzz_4.0_teff_300.0_grav_31.0_mh_-0.5_co_0.5.nc	3.4913616938342726	300.0	-0.5	0.5	4.0	chemeq	2.6266262404550096e-09	Y2	-21.36050249632787	-20.91426185812427	-21.18027118186544	-21.136819005170636	-21.698677098377374	-22.038162582753692	nan	-18.554196193435633	nan	nan	-13.523737943652513	-10.779352880471158	-19.19595498105294	-15.64096132955256	-15.627809817818012	-18.693820635407892	-19.680613009833223	-20.85055362341638
spectra_logzz_8.0_teff_300.0_grav_100.0_mh_-0.5_co_1.0.nc	4.0	300.0	-0.5	1.0	8.0	chemeq	2.514938161502595e-09	Y2	-22.14937098725953	-21.658030976880994	-21.81608061407991	-21.675574607884442	-22.301580862212703	-22.56084502361944	nan	-19.214823135370413	nan	nan	-14.163873887669808	-11.53111568619817	-19.85812504069195	-16.260713559253617	-16.251609083146455	-19.161677220184096	-20.264786639089394	-21.54375724534215
spectra_logzz_9.0_teff_275.0_grav_17.0_mh_-0.5_co_0.5.nc	3.230448921378274	275.0	-0.5	0.5	9.0	chemeq	2.647292748434921e-09	Y2	-20.21176160497952	-19.736797000237203	-20.026282806058905	-19.99339081261178	-20.695632228766584	-21.104204543898938	nan	-17.732685136477734	nan	nan	-12.918351627140055	-10.057970005735775	-18.372529262688566	-15.098644583182924	-15.085377428314764	-18.018062157636432	-18.94472329794872	-19.992256817708775
spectra_logzz_2.0_teff_325.0_grav_1000.0_mh_-0.5_co_1.5.nc	5.0	325.0	-0.5	1.5	2.0	chemeq	1.9578173624816837e-09	Y2	-23.534127449151086	-22.98524681895669	-22.92754711758627	-22.52584215915062	-23.17555278428948	-23.448103726578594	nan	-20.515543595557094	nan	nan	-15.2875274957414	-12.81393901204084	-21.161526681064377	-17.304597268549	-17.307529544323796	-20.050948533801563	-21.408111609107294	-22.874655499022783
spectra_logzz_4.0_teff_275.0_grav_100.0_mh_-0.5_co_0.5.nc	4.0	275.0	-0.5	0.5	4.0	chemeq	2.4901271696465478e-09	Y2	-21.052943768090444	-20.48244090345291	-20.40259336396781	-19.927187621746896	-20.723811416868767	-21.312864484547944	nan	-18.596136301886286	nan	nan	-14.030374447836486	-11.394302500413808	-19.237442658944197	-16.113302295615703	-16.11258794331011	-18.63606854147013	-19.72748013266959	-20.871211433502097
spectra_logzz_9.0_teff_275.0_grav_100.0_mh_-0.5_co_2.5.nc	4.0	275.0	-0.5	2.5	9.0	chemeq	2.4901271696465478e-09	Y2	-20.934329112503182	-20.464221841938677	-20.743197760834192	-20.710432839256566	-21.436606959518897	-21.63541274302191	nan	-18.37472621922335	nan	nan	-14.104147778586686	-11.461149972426647	-19.01458139658307	-16.19651828438061	-16.191360280127327	-18.85065125188931	-19.56045618300709	-20.561471969904424
spectra_logzz_7.0_teff_325.0_grav_100.0_mh_-0.5_co_1.5.nc	4.0	325.0	-0.5	1.5	7.0	chemeq	2.5374937174960405e-09	Y2	-22.96037980536654	-22.551347786999052	-22.902120591888917	-22.932853971246473	-23.429675152243604	-23.47117209576428	nan	-19.657452044912052	nan	nan	-14.297037744298954	-11.847898312742664	-20.302203363166754	-16.381738756591503	-16.366927601851472	-19.50967062929773	-20.62918175927113	-22.02983414228759
spectra_logzz_2.0_teff_275.0_grav_31.0_mh_-0.5_co_2.5.nc	3.4913616938342726	275.0	-0.5	2.5	2.0	chemeq	2.5926414736205174e-09	Y2	-19.413561417043702	-19.07389937040436	-19.622324680039437	-19.768246760862198	-20.396631599754794	-20.53103471988792	nan	-17.099970968325664	nan	nan	-13.152690950880576	-10.650534604278889	-17.7369599527576	-15.212318838663755	-15.214923062481205	-17.959440523158715	-18.367352597754522	-19.121469684665584
spectra_logzz_4.0_teff_325.0_grav_56.0_mh_-0.5_co_2.5.nc	3.7481880270062002	325.0	-0.5	2.5	4.0	chemeq	2.612266159347838e-09	Y2	-22.41147547988706	-22.09316957411912	-22.60492926687534	-22.735345986167065	-23.18689970451536	-23.083953022334523	nan	-19.112043968572678	nan	nan	-14.174145081950229	-11.453269771986442	-19.75442351905344	-16.297577163926874	-16.27343742805305	-19.44840545595317	-20.199868853467876	-21.405594018595338
spectra_logzz_2.0_teff_300.0_grav_178.0_mh_-0.5_co_0.5.nc	4.250420002308894	300.0	-0.5	0.5	2.0	chemeq	2.4066619011877596e-09	Y2	-22.14981843268352	-21.60783795352244	-21.58301698557709	-21.215951313674893	-21.86586895673304	-22.36564846589264	nan	-19.44135981659754	nan	nan	-14.583866353691633	-11.976996549615855	-20.084243828285903	-16.65928761798366	-16.652675697879936	-19.366181218707627	-20.504177324537963	-21.748873244220025
spectra_logzz_2.0_teff_275.0_grav_178.0_mh_-0.5_co_2.5.nc	4.250420002308894	275.0	-0.5	2.5	2.0	chemeq	2.388618017790276e-09	Y2	-20.815031532401683	-20.29227227136524	-20.411838264373685	-20.226331463006964	-21.031700721028017	-21.332004181796087	nan	-18.447509506100385	nan	nan	-14.467636159008556	-11.91295360462886	-19.08690989205357	-16.491462344055037	-16.49421091515014	-18.955097439964625	-19.617395580329326	-20.579533591160562
spectra_logzz_8.0_teff_325.0_grav_1000.0_mh_-0.5_co_0.5.nc	5.0	325.0	-0.5	0.5	8.0	chemeq	1.9578173624816837e-09	Y2	-23.29269664632192	-22.712703043983094	-22.525347049233748	-21.871891677111364	-22.57563086728839	-23.074895657287026	nan	-20.366079099552476	nan	nan	-15.2620810279262	-12.77212678846194	-21.011796041585598	-17.278137256150327	-17.282526847554774	-19.855342342824365	-21.263940202215522	-22.717847178615692
